,0km,1km,2km,3km,4km,5km,6km,7km,8km,9km,10km,11km,12km,13km,14km,15km,16km,17km,18km,19km,20km,21km,22km,23km,24km,25km,26km,27km,28km,29km,30km,31km,32km,33km,34km,35km
2015-11-01,3.04,3.705,3.693,3.5669999999999997,3.055,2.697,2.388,2.001,1.79,1.7409999999999999,2.351,3.263,3.471,3.888,4.605,5.281000000000001,6.6610000000000005,7.483,8.618,10.033999999999999,11.345,11.417,12.38,12.888,12.32,10.761,9.729,8.32,7.254,6.145,5.143,4.24,3.5660000000000003,2.924,-9999.0,-9999.0
2015-12-01,2.7889999999999997,3.53,3.4189999999999996,3.194,2.9360000000000004,2.617,2.303,1.98,1.954,1.663,1.585,1.733,2.674,3.96,4.021,5.803,7.138999999999999,9.23,10.798,11.912,13.265,13.270999999999999,13.254000000000001,13.3,12.397,11.343,10.227,8.568,6.751,5.353,4.118,3.3310000000000004,2.8489999999999998,2.532,-9999.0,-9999.0
2016-01-01,2.71,3.6430000000000002,3.545,3.24,2.9939999999999998,2.532,2.435,2.655,3.966,4.78,4.371,6.065,7.275,8.3,7.056,7.441,11.633,13.91,15.232000000000001,14.583,15.415999999999999,15.444,15.084000000000001,14.242,12.167,10.173,8.293,6.89,6.4910000000000005,5.769,6.04,5.1770000000000005,4.388999999999999,3.638,-9999.0,-9999.0
2016-02-01,3.0989999999999998,3.8819999999999997,3.708,3.2769999999999997,2.932,2.478,2.3369999999999997,2.11,2.199,2.858,5.246,6.937,7.382999999999999,7.37,8.126,7.939,10.515,13.435,14.395999999999999,15.003,15.297,14.827,14.152000000000001,13.187000000000001,10.658,9.177,7.7620000000000005,6.935,6.04,5.516,4.613,3.522,3.2889999999999997,-9999.0,-9999.0,-9999.0
2016-03-01,3.065,3.8680000000000003,3.9960000000000004,3.7439999999999998,3.242,2.585,2.234,2.045,2.082,2.815,5.43,7.5,8.122,9.479,11.162,10.224,9.458,12.671,16.291,16.221,15.748,16.844,14.6,13.5,12.212,10.797,9.697000000000001,8.51,7.452000000000001,6.622000000000001,5.77,5.16,4.478,3.523,-9999.0,-9999.0
2016-04-01,3.844,4.305,4.037,3.6289999999999996,3.2689999999999997,3.114,4.1080000000000005,4.895,5.949,7.837000000000001,8.041,8.379,7.841,8.734,8.605,8.057,10.857000000000001,12.725999999999999,13.354000000000001,16.486,17.354,17.397000000000002,16.452,15.144,14.067,13.085999999999999,12.165999999999999,10.382,8.892999999999999,7.6979999999999995,6.718999999999999,6.0920000000000005,4.953,4.771,-9999.0,-9999.0
2016-05-01,4.732,5.078,5.104,4.707,4.215,3.7680000000000002,3.355,3.042,3.697,5.164,7.047000000000001,8.046,10.127,9.956,9.772,8.831,8.537,12.258,13.966,15.174000000000001,15.948,15.414000000000001,14.707,13.645999999999999,13.13,12.432,11.75,10.597000000000001,9.74,8.735,7.757999999999999,6.787000000000001,5.869,-9999.0,-9999.0,-9999.0
2016-06-01,3.741,4.2219999999999995,4.018,3.9410000000000003,3.9610000000000003,3.7510000000000003,3.2769999999999997,2.952,2.367,3.161,4.647,4.8839999999999995,7.763,7.528,6.8260000000000005,7.037000000000001,8.554,9.685,10.731,11.835,12.606,13.251,13.665,12.792,12.314,12.056,11.662,11.048,10.236,9.333,8.198,6.977,6.0329999999999995,5.059,-9999.0,-9999.0
2016-07-01,4.099,4.302,3.7239999999999998,3.924,3.8280000000000003,3.531,3.109,3.0410000000000004,2.989,3.73,4.987,5.718999999999999,6.367000000000001,6.452000000000001,6.614,6.457999999999999,8.333,9.71,10.08,10.663,12.115,12.972999999999999,13.34,12.97,12.384,12.512,12.247,11.654000000000002,10.698,9.371,8.339,7.237,6.332000000000001,5.4270000000000005,-9999.0,-9999.0
2016-08-01,4.712,4.027,3.895,3.762,3.8819999999999997,3.323,3.237,2.878,2.421,2.2640000000000002,2.0469999999999997,2.94,4.445,4.185,4.537,4.725,6.351,7.398,9.611,11.279000000000002,11.777999999999999,12.582,12.242,12.356,11.259,10.944,10.8,10.548,9.514,8.602,7.646,6.735,5.915,5.015,-9999.0,-9999.0
2016-09-01,4.369,4.495,4.3069999999999995,3.867,3.5469999999999997,3.285,2.778,2.2,2.142,2.0709999999999997,1.86,2.108,2.6510000000000002,3.1460000000000004,3.5860000000000003,4.78,5.795,7.36,8.746,10.3,11.17,11.744000000000002,11.667,10.654000000000002,10.714,10.083,9.729,9.142000000000001,8.179,7.301,6.521,5.749,5.107,4.507,-9999.0,-9999.0
2016-10-01,2.359,3.464,3.883,3.6910000000000003,3.469,3.022,2.48,2.187,2.0140000000000002,2.403,3.4330000000000003,4.157,4.2410000000000005,4.762,4.765,5.279,6.999,9.384,11.724,12.493,12.472000000000001,12.26,12.332,12.182,11.499,10.725,9.992,8.559,7.159,6.642,6.0089999999999995,5.182,4.3660000000000005,3.659,-9999.0,-9999.0
2016-11-01,2.62,3.5269999999999997,3.498,3.202,2.988,2.636,2.394,2.0980000000000003,2.04,2.6519999999999997,3.286,3.924,4.14,4.711,5.997000000000001,6.358,6.843,9.4,10.978,12.579,13.047,12.765999999999998,11.800999999999998,11.373,10.625,9.26,7.42,5.728,5.272,4.468,3.9139999999999997,3.46,2.967,2.63,2.5269999999999997,-9999.0
2016-12-01,2.872,4.086,3.806,3.4930000000000003,3.056,2.615,2.3209999999999997,1.979,1.6369999999999998,1.439,1.5390000000000001,1.788,2.655,3.0260000000000002,5.125,5.3870000000000005,4.848,6.119,7.806,10.142999999999999,12.116,15.34,15.689,14.945,13.594000000000001,12.216,10.173,8.814,7.502999999999999,6.332000000000001,5.372999999999999,4.372,3.661,3.1839999999999997,-9999.0,-9999.0
2017-01-01,3.028,3.888,3.779,3.372,2.9360000000000004,2.7319999999999998,2.374,2.1180000000000003,1.921,1.829,2.106,3.315,4.529,5.642,5.821000000000001,6.555,8.068,9.263,11.857000000000001,13.245999999999999,14.829,16.037,15.950999999999999,14.668,13.212,11.255,10.184,8.696,6.816,5.296,4.5360000000000005,3.752,3.0989999999999998,2.907,2.6010000000000004,-9999.0
2017-02-01,2.6430000000000002,3.5860000000000003,3.705,3.556,3.076,2.7439999999999998,3.136,3.301,2.8169999999999997,3.7769999999999997,5.871,7.574,7.9879999999999995,9.174,9.145,9.291,11.26,12.347999999999999,14.14,14.758,15.38,15.575999999999999,15.624,14.186,12.587,11.203,9.793,8.376,7.0360000000000005,6.294,5.757999999999999,4.657,3.966,3.208,-9999.0,-9999.0
2017-03-01,4.051,4.169,3.78,3.583,3.3,2.9160000000000004,2.9360000000000004,3.178,3.492,3.3369999999999997,4.413,6.353,9.57,10.972999999999999,8.565,6.75,9.65,12.179,13.265,14.97,16.67,17.176,15.562999999999999,13.932,12.395,10.937000000000001,9.645,8.45,7.59,6.845,5.9910000000000005,5.062,4.423,3.898,-9999.0,-9999.0
2017-04-01,4.145,4.1080000000000005,4.03,3.635,3.517,3.593,2.9139999999999997,2.569,2.293,3.446,4.867,5.428,7.421,8.588,8.786,8.881,10.600999999999999,11.395999999999999,12.249,14.579,15.437000000000001,15.373,15.157,13.931,12.468,11.093,10.46,9.362,8.326,7.43,6.739,5.976,5.11,4.537,-9999.0,-9999.0
2017-05-01,4.128,4.425,4.138999999999999,4.692,4.468,3.503,2.799,2.494,2.426,3.1460000000000004,5.052,6.763,7.11,7.7139999999999995,7.026,6.472,7.2170000000000005,11.402999999999999,12.827,14.592,14.866,14.524000000000001,14.054,12.942,11.761,11.125,10.689,10.289000000000001,9.687999999999999,8.869,7.97,7.0089999999999995,6.034,5.18,-9999.0,-9999.0
2017-06-01,4.495,4.176,4.066,4.109,3.628,3.535,3.154,2.988,2.6060000000000003,2.329,2.411,3.853,6.098,5.644,5.7139999999999995,7.437,8.5,9.301,10.347000000000001,12.334000000000001,13.446,13.344000000000001,12.847000000000001,12.735,12.36,11.892000000000001,11.32,10.757,10.418,9.318,8.419,7.343999999999999,6.334,5.5089999999999995,-9999.0,-9999.0
2017-07-01,3.68,3.667,3.815,3.668,3.977,3.8289999999999997,3.5639999999999996,3.485,3.3360000000000003,3.005,3.134,4.47,6.6160000000000005,6.3389999999999995,5.707000000000001,6.95,8.087,9.242,10.868,11.753,12.398,13.225999999999999,13.565999999999999,13.139000000000001,12.306,12.05,11.73,11.169,10.324000000000002,9.394,8.471,7.377999999999999,6.351,5.577999999999999,5.105,-9999.0
2017-08-01,3.468,3.717,3.931,3.926,3.505,3.417,3.403,2.986,3.2439999999999998,2.946,3.6430000000000002,5.011,6.087000000000001,6.857,5.831,5.896,7.582000000000001,8.576,10.462,11.315,11.955,12.436,11.915999999999999,11.343,11.587,12.009,11.999,11.384,10.364,9.168,8.119,7.1370000000000005,6.117000000000001,5.324,4.647,3.694
2017-09-01,3.3760000000000003,3.7710000000000004,3.8369999999999997,3.608,3.25,3.0180000000000002,2.778,3.053,3.9019999999999997,3.9019999999999997,4.127,3.87,4.332,3.997,4.739,6.705,8.662,10.027000000000001,10.998,11.470999999999998,11.989,12.220999999999998,12.23,12.578,12.001,12.187999999999999,11.242,9.759,8.696,7.676,6.896,6.035,5.215,4.516,4.069,-9999.0
2017-10-01,3.353,3.8560000000000003,3.6439999999999997,3.687,3.948,3.542,2.9160000000000004,2.201,1.8119999999999998,1.6059999999999999,1.432,1.537,2.233,3.1189999999999998,4.323,5.225,6.943,7.334,9.497,10.874,11.253,11.390999999999998,11.482999999999999,11.499,11.397,10.860999999999999,9.715,9.065,8.158,7.23,6.131,5.2620000000000005,4.553999999999999,4.029,3.31,-9999.0
2017-11-01,2.66,3.654,3.44,3.237,2.6310000000000002,2.494,2.531,2.24,2.055,2.468,3.2560000000000002,4.2669999999999995,4.659,4.3660000000000005,5.585,8.826,9.671,9.491,11.068,11.93,12.067,12.293,12.505999999999998,12.312999999999999,11.45,10.267000000000001,8.686,7.646,6.44,5.412000000000001,4.746,3.9760000000000004,3.4019999999999997,2.988,2.65,2.125
2017-12-01,2.657,3.4619999999999997,3.173,2.783,2.502,2.267,2.193,2.291,3.247,3.838,4.878,4.635,5.724,7.7860000000000005,8.939,10.537,10.95,11.522,12.982999999999999,13.333,13.917,14.520999999999999,13.714,12.644,11.347000000000001,9.942,8.274,6.702000000000001,5.47,4.498,3.779,3.1830000000000003,2.545,2.0140000000000002,-9999.0,-9999.0
2018-01-01,3.1180000000000003,3.6180000000000003,3.2969999999999997,3.07,3.03,2.772,2.76,3.159,3.162,3.198,4.365,5.591,7.562,9.165,10.052999999999999,12.715,13.931,12.929,14.208,16.908,16.952,16.245,15.514000000000001,14.517999999999999,12.886,11.182,9.926,8.734,7.712999999999999,6.777,6.006,4.917,4.217,3.513,3.217,-9999.0
2018-02-01,2.905,3.633,3.485,3.2230000000000003,3.11,2.679,2.63,2.369,3.33,5.308,7.01,9.379,12.304,12.870999999999999,11.253,13.385,13.664000000000001,14.702,16.637999999999998,17.834,18.269000000000002,17.884,17.595,15.299000000000001,13.171,12.147,10.282,8.877,7.606,7.251,6.428999999999999,5.3660000000000005,4.626,3.7319999999999998,-9999.0,-9999.0
2018-03-01,3.3760000000000003,3.983,3.958,3.813,3.468,3.2569999999999997,3.264,3.432,5.388999999999999,7.393,8.993,12.318,12.613,11.835999999999999,8.962,9.955,10.017999999999999,11.331,15.48,19.012999999999998,19.035999999999998,18.176,16.930999999999997,15.565,14.124,13.494000000000002,11.645,10.413,9.192,8.038,6.65,5.2410000000000005,4.378,3.635,3.4610000000000003,-9999.0
2018-04-01,4.708,4.6819999999999995,4.385,4.02,3.8569999999999998,3.637,3.2039999999999997,2.5380000000000003,2.6260000000000003,4.604,5.772,8.193,8.42,9.494,10.031,10.452,9.368,9.832,13.450999999999999,15.304,15.464,14.484000000000002,15.459000000000001,14.577,13.415,12.402000000000001,11.625,10.758,9.729,8.589,7.604,6.47,5.678,-9999.0,-9999.0,-9999.0
2018-05-01,4.618,5.218999999999999,5.058,4.782,4.168,3.688,3.3989999999999996,3.015,2.6910000000000003,2.705,3.182,5.83,8.783999999999999,7.7829999999999995,7.685,7.909,9.248,10.49,11.681,13.328,13.222999999999999,13.328,13.761,13.078,12.359000000000002,11.376,10.845,10.582,10.103,9.396,8.408,7.318,6.274,5.274,4.343999999999999,-9999.0
2018-06-01,5.545,5.362,4.428999999999999,3.9730000000000003,3.588,3.738,4.019,2.73,2.524,2.481,2.4819999999999998,3.386,4.412,6.221,7.7,7.502000000000001,8.11,9.295,11.15,12.32,13.815999999999999,13.832,13.44,13.347000000000001,13.434000000000001,13.162,12.874,12.493,11.509,10.294,9.111,7.983,6.763,5.984,-9999.0,-9999.0
2018-07-01,3.6189999999999998,4.827,5.0680000000000005,4.8660000000000005,4.364,4.044,3.847,3.486,3.233,2.541,2.906,3.8289999999999997,5.656000000000001,6.162999999999999,6.579,6.245,7.192,8.398,8.789,10.607000000000001,12.214,13.095,13.669,13.123,12.7,12.632,12.017000000000001,11.542,10.817,9.785,8.73,7.787000000000001,-9999.0,-9999.0,-9999.0,-9999.0
2018-08-01,3.978,4.231,4.204,4.05,3.8810000000000002,3.852,3.387,2.903,2.5860000000000003,2.3,2.414,3.0239999999999996,3.378,3.409,4.096,4.993,6.632000000000001,7.917000000000001,9.352,10.655999999999999,11.924000000000001,12.08,12.841,13.035,13.114,13.253,11.97,11.38,10.707,9.64,8.627,7.642,6.8229999999999995,5.959,5.546,-9999.0
2018-09-01,3.679,3.915,3.805,3.745,3.458,3.009,2.585,2.364,2.233,1.979,1.8259999999999998,2.106,2.988,3.063,3.5610000000000004,4.8660000000000005,6.032,7.754,8.602,9.998,11.05,11.777000000000001,12.192,12.085,11.574000000000002,10.704,9.811,9.107999999999999,8.302,7.352,6.568,5.745,5.003,4.388999999999999,-9999.0,-9999.0
2018-10-01,3.109,3.639,4.093999999999999,3.92,3.5010000000000003,3.188,2.826,2.739,2.2569999999999997,2.023,1.608,1.5519999999999998,1.6680000000000001,2.696,3.6430000000000002,4.678999999999999,6.167000000000001,6.671,9.02,10.772,11.589,11.567,11.333,11.097999999999999,10.965,10.695,9.618,9.157,8.365,7.086,6.121,5.3420000000000005,4.683,4.073,-9999.0,-9999.0
2018-11-01,2.7239999999999998,3.8710000000000004,3.548,3.2460000000000004,2.888,2.5980000000000003,2.2680000000000002,1.973,1.719,1.892,2.8930000000000002,3.2439999999999998,4.064,4.69,6.337000000000001,7.485,8.197000000000001,9.805,10.979000000000001,12.015,12.517999999999999,12.979000000000001,13.203,12.869000000000002,12.408,11.751,10.8,9.401,8.035,6.625,5.678,4.909,4.151,3.4410000000000003,2.8160000000000003,-9999.0
2018-12-01,2.662,3.6069999999999998,3.5610000000000004,3.438,2.9939999999999998,2.542,2.412,1.959,2.1719999999999997,2.228,2.441,3.4530000000000003,4.421,6.671,8.7,11.46,12.975,12.802999999999999,13.727,14.245,14.287,13.585999999999999,12.753,12.538,12.182,11.003,9.587,8.283999999999999,6.74,5.292000000000001,4.263999999999999,3.412,3.3169999999999997,3.17,-9999.0,-9999.0
