date,0km,1km,2km,3km,4km,5km,6km,7km,8km,9km,10km,11km,12km,13km,14km,15km,16km,17km,18km,19km,20km,21km,22km,23km,24km,25km,26km,27km,28km,29km,30km,31km,32km,33km,34km,35km,0km_ds,1km_ds,2km_ds,3km_ds,4km_ds,5km_ds,6km_ds,7km_ds,8km_ds,9km_ds,10km_ds,11km_ds,12km_ds,13km_ds,14km_ds,15km_ds,16km_ds,17km_ds,18km_ds,19km_ds,20km_ds,21km_ds,22km_ds,23km_ds,24km_ds,25km_ds,26km_ds,27km_ds,28km_ds,29km_ds,30km_ds,31km_ds,32km_ds,33km_ds,34km_ds,35km_ds
1993-04-01,4.136,4.757,4.566,4.06,3.57,3.239,2.995,2.72,2.392,2.754,3.651,5.284,6.7860000000000005,6.767,6.356,6.416,8.377,9.277,11.01,12.776,13.209,13.688,13.662,13.33,12.357,11.347,10.211,9.179,8.568999999999999,7.836,6.852,6.25,5.327000000000001,4.598,4.081,3.544,0.7914375000000002,0.6582291666666666,0.41622916666666665,0.17349999999999977,0.03462500000000013,0.025020833333333048,0.03731250000000008,-0.1299374999999996,-0.7244166666666665,-1.199125,-1.948812499999999,-2.295020833333334,-2.258541666666665,-2.5553125000000003,-2.8283749999999994,-3.1675416666666667,-2.4284583333333334,-2.7140416666666667,-2.4719791666666673,-2.182791666666665,-2.4829791666666647,-1.9423541666666644,-1.4139374999999994,-0.8095416666666679,-0.685770833333331,-0.5963333333333338,-0.6781249999999996,-0.7271666666666672,-0.37864583333333535,-0.253166666666667,-0.41208333333333247,-0.2653333333333334,-0.5000227272727269,-0.5544615384615392,-0.5243703703703702,-0.6291764705882348
1993-05-01,4.305,5.239,4.729,4.089,3.86,3.57,3.127,2.83,2.509,2.332,3.024,4.561,5.959,6.45,6.848,7.149,7.894,9.212,10.87,12.405,13.254,14.007,13.937,13.443,12.789,12.181,11.319,10.41,9.612,8.625,7.6179999999999986,6.494,5.662000000000001,4.91,4.266,3.592,0.6357708333333334,0.7476041666666662,0.3330833333333336,0.00410416666666702,0.0959166666666662,0.12252083333333363,-0.014833333333334142,-0.13645833333333313,-0.48918750000000033,-1.1778125000000008,-1.8206458333333337,-2.2242708333333328,-2.4034999999999993,-2.277708333333334,-1.709604166666666,-1.5606041666666668,-1.8185000000000002,-1.6518958333333362,-1.2936458333333345,-0.858520833333337,-0.8036666666666683,-0.346937500000001,-0.18524999999999991,-0.05843750000000014,0.06089583333333337,0.1722291666666642,0.03810416666666683,-0.16512500000000152,-0.19141666666666524,-0.37772916666666667,-0.5504375000000028,-0.8214565217391296,-0.7518249999999993,-0.7785588235294121,-0.7116521739130421,-1.0550000000000002
1993-06-01,4.357,4.525,4.166,3.902,3.839,3.3960000000000004,3.247,2.839,2.685,2.459,2.6710000000000003,3.284,4.6610000000000005,5.71,5.4929999999999986,5.972,6.667999999999998,8.267000000000001,9.687,10.927,11.479,12.889,13.095,12.956,12.733,12.265,11.616,10.725,9.81,8.829,7.937,7.074,5.982,5.035,4.016,3.343,0.7033749999999999,0.30312500000000053,-0.04727083333333315,-0.15420833333333306,-0.011104166666666693,-0.19114583333333268,-0.10108333333333341,-0.2523124999999995,-0.36014583333333317,-0.7789791666666668,-1.3972083333333334,-2.246270833333333,-2.2143750000000004,-1.5495624999999986,-1.6096666666666684,-1.4725416666666655,-1.655729166666668,-1.0014166666666657,-0.6613333333333351,-0.5308750000000018,-1.2698750000000008,-0.5618750000000023,-0.410520833333333,-0.2448125000000001,-0.13222916666666684,-0.23160416666666528,-0.393812500000001,-0.6182708333333302,-0.6871875000000003,-0.7233124999999987,-0.6578125000000012,-0.590604166666667,-0.759500000000001,-0.7873749999999999,-1.1091851851851846,-1.1800952380952392
1993-07-01,3.741,4.134,3.926,3.766,4.023,3.728,3.414,3.107,3.0410000000000004,3.052,4.0280000000000005,4.55,5.154,5.097,5.634,6.09,6.822,7.807,9.212,10.512,11.187,12.104,12.61,13.095,12.985,12.786,12.044,11.274,10.222,9.079,8.201,7.21,6.104,5.224,4.439,3.839,0.008333333333334192,-0.06084444444444337,-0.1556222222222221,-0.20113333333333294,0.18793333333333306,0.09593333333333254,0.040955555555555634,-0.0024222222222221035,0.11052272727272738,-0.11273333333333335,0.31143181818181853,-0.2560000000000002,-0.5374000000000017,-0.5966666666666658,-0.03411111111111076,-0.15902222222222306,-0.3415111111111111,-0.4912272727272722,-0.4303999999999988,-0.2951999999999977,-0.9727555555555583,-0.8205555555555559,-0.3984772727272752,-0.03313333333333368,0.15554545454545377,0.17052272727272566,-0.15363636363636068,-0.25202325581395435,-0.37836363636363757,-0.5263953488372106,-0.35653488372092923,-0.3395714285714284,-0.5400731707317066,-0.4685142857142859,-0.4854761904761906,-0.3206428571428579
1993-08-01,3.615,3.595,3.64,3.47,3.276,3.051,2.9360000000000004,2.783,2.458,2.402,2.462,2.955,3.489,4.256,4.5680000000000005,5.127000000000002,6.03,7.26,8.661,9.867,10.899,11.792,12.148,12.774,12.549,11.957,11.423,10.621,9.779,8.866,7.847,7.007999999999999,5.939,4.9910000000000005,4.081,3.691,-0.09631914893617033,-0.596638297872341,-0.3297872340425534,-0.3158297872340423,-0.34544680851063925,-0.3641702127659574,-0.20070212765957418,-0.0455531914893621,-0.20399999999999974,-0.28608510638297835,-0.5513404255319148,-0.6502765957446814,-0.6892553191489368,-0.29012765957446796,-0.265765957446809,-0.4234893617021269,-0.722063829787233,-0.7877659574468101,-0.6787446808510627,-0.6283617021276555,-0.6776170212765962,-0.3330212765957441,-0.19446808510638292,0.4580425531914898,0.2915957446808495,-0.24769565217391154,-0.45384782608695495,-0.5840217391304332,-0.4925000000000015,-0.4288260869565228,-0.43058695652173906,-0.28257777777777626,-0.350162162162162,-0.5613548387096774,-0.8383913043478266,-0.5839375000000002
1993-09-01,2.841,3.3280000000000003,3.25,3.094,2.9760000000000004,2.716,2.594,2.3040000000000003,2.081,2.419,2.99,3.495,3.958,4.175,4.208,4.987,5.763,7.4620000000000015,8.851,10.267,11.185,11.704,11.679,11.395,11.758,12.255999999999998,11.797,10.74,9.564,8.472999999999999,7.316,6.26,5.599,4.941,4.155,3.325,-0.24913333333333343,-0.415978260869565,-0.4504565217391301,-0.38491304347826105,-0.3130869565217389,-0.30080434782608734,-0.1241086956521742,-0.11508695652173939,-0.1650434782608694,0.14147826086956528,0.5196739130434787,0.6245652173913041,0.6363478260869568,0.5250869565217391,0.07073913043478264,-0.1492173913043473,-0.6791739130434786,-0.4820652173913036,-0.6111739130434781,-0.4592173913043496,-0.34469565217391285,-0.18297826086956626,-0.44519565217390955,-0.7310652173913041,-0.06471739130435239,0.8205869565217405,1.0136086956521737,0.7713695652173929,0.44459999999999944,0.285565217391305,0.012521739130433751,-0.24167391304347952,-0.12478571428571428,-0.04545714285714286,-0.11359090909090952,-0.5568888888888885
1993-10-01,2.261,3.104,3.242,3.065,2.894,2.541,2.408,2.273,2.068,1.887,2.676,3.449,3.942,4.502,4.877,5.332000000000002,6.614,8.491,9.605,10.571,11.413,11.909,12.183,12.233,11.771,10.96,9.714,8.726,7.731,6.894,5.961,5.515,4.945,3.695,2.438,2.357,-0.4221739130434785,-0.48912765957446824,-0.30995744680851134,-0.26325531914893663,-0.15914893617021297,-0.183851063829787,-0.04004255319149008,0.06719148936170205,0.033085106382979124,-0.1666170212765956,0.38902127659574504,0.759744680851064,0.8348510638297868,0.9654680851063824,0.8002978723404253,0.2457872340425542,0.09738297872340418,0.3749574468085122,-0.05078723404255214,-0.30289361702127593,-0.16740425531914838,-0.11799999999999855,-0.048914893617023836,0.012085106382977884,-0.13174468085106206,-0.3116956521739116,-0.7057446808510637,-0.676617021276595,-0.5749148936170201,-0.4300851063829807,-0.5063260869565234,-0.15565217391304387,-0.0002666666666666373,-0.6478461538461544,-1.4169199999999993,-1.1612666666666667
1993-11-01,2.385,3.466,3.428,3.07,2.813,2.508,2.377,2.1630000000000003,2.073,2.499,2.88,3.411,4.025,4.364,4.975,5.965,7.276,9.316,11.218,11.655,12.217,12.798,13.369000000000002,12.907,12.084,11.112,9.685,8.287,7.11,5.935,5.239,4.617,3.768,3.175,1.717,-9999.0,-0.09868750000000004,-0.009395833333333492,-0.00043749999999986855,-0.13129166666666636,-0.1168124999999991,-0.09158333333333335,0.04062499999999991,-0.0024374999999996483,-0.09187499999999993,0.11962500000000009,0.06035416666666604,0.04379166666666601,0.03981250000000003,-0.2787499999999996,-0.4251666666666676,-0.6765624999999993,-0.7768333333333342,-0.1349374999999995,0.6016458333333325,0.0017291666666672256,-0.10883333333332956,0.0728749999999998,0.3889791666666689,0.05889583333333448,-0.11083333333333378,-0.03827083333333192,-0.2804374999999997,-0.39058333333333195,-0.33563829787234134,-0.3646666666666665,-0.1625652173913057,-0.07906818181818132,-0.2245238095238098,-0.4243636363636365,-1.4705500000000007,
1993-12-01,2.6710000000000003,3.38,3.22,3.033,2.688,2.3680000000000003,2.062,1.869,2.036,2.195,2.725,3.3760000000000003,4.457,4.998,6.45,7.401,8.871,10.236,12.236,13.333,13.636,13.925999999999998,13.774,13.376,12.001,10.832,9.249,8.383,7.096,5.97,4.735,3.847,2.947,-9999.0,-9999.0,-9999.0,0.33260869565217366,0.05232608695652141,-0.08367391304347782,-0.0203913043478261,-0.09691304347826124,-0.13854347826086943,-0.20113043478260906,-0.24202173913043468,-0.04258695652173872,-0.10128260869565198,-0.06882608695652159,-0.19052173913043458,-0.07934782608695556,-0.4070652173913043,0.08386956521739197,-0.10447826086956713,0.20271739130434874,-0.000217391304348169,0.8681739130434778,0.9001304347826125,0.28113043478260913,0.016760869565219494,-0.25002173913043535,-0.26454347826087066,-0.7538913043478299,-0.7558043478260892,-0.9463695652173918,-0.36436956521739106,-0.3492608695652182,-0.3176444444444435,-0.6571333333333333,-0.9007209302325578,-1.0202750000000007,,,
1994-01-01,2.475,3.379,3.207,2.905,2.643,2.512,2.206,1.923,1.77,2.128,3.434,4.859,6.367000000000001,6.801,6.987,8.502,11.172,13.012,14.058,15.972,17.232,17.526,16.23,14.778,13.31,12.084,10.714,9.357,8.204,6.775,5.754,4.915,4.1160000000000005,3.845,-9999.0,-9999.0,0.026673913043478326,0.04173913043478317,-0.08806521739130391,-0.1516956521739128,-0.11586956521739111,0.04541304347826092,-0.023043478260869055,-0.13926086956521733,-0.32171739130434807,-0.3837608695652168,-0.02752173913043432,0.06982608695652193,0.3641739130434809,-0.0563913043478248,-0.6864347826086972,-0.09723913043478127,1.309456521739131,1.8276304347826091,1.4159130434782625,1.8308043478260885,2.021978260869565,1.8787391304347807,0.6894347826086964,0.0649565217391288,-0.2110652173913028,-0.05467391304347835,-0.07660869565217254,0.01895652173912943,0.22573333333333245,-0.06115555555555563,-0.09524444444444491,-0.13400000000000034,-0.22537499999999966,0.05385294117647055,,
1994-02-01,2.624,3.622,3.486,3.27,3.008,2.657,2.519,2.349,2.575,3.023,4.354,6.706,7.856,8.601,7.862999999999999,8.955,10.066,12.747,15.501,16.736,18.467,18.164,17.234,16.101,14.997,13.666,12.031,10.347,9.227,8.256,7.382999999999999,6.362,5.388,5.019,3.716,-9999.0,-0.029297872340424913,-0.02175000000000038,-0.0950624999999996,-0.056645833333333506,-0.021374999999999922,-0.06279166666666702,0.02375000000000016,-0.03431249999999997,0.045229166666666654,-0.2286041666666665,-0.4321874999999995,0.1419791666666672,-0.2102499999999985,-0.41110416666666616,-1.500250000000002,-1.0932916666666657,-1.0241874999999983,-0.1076666666666668,0.9729166666666647,1.0025416666666693,1.9106041666666655,1.5701874999999994,1.3344255319148957,1.2242340425531903,1.448510638297872,1.4868085106382978,1.3098510638297878,0.9798723404255316,1.1253404255319168,1.1349999999999998,1.1667659574468097,0.9521276595744679,0.6534651162790697,0.9454615384615384,0.04174999999999951,
1994-03-01,3.2880000000000003,4.106,3.971,3.624,3.313,2.891,2.5660000000000003,2.335,2.176,2.196,2.407,3.165,5.403,5.653,5.615,7.32,7.865,10.118,13.536,15.464,16.615,16.454,15.234000000000002,13.855,12.284,10.423,9.55,8.586,7.479,6.372999999999998,5.259,4.448,3.518,2.659,-9999.0,-9999.0,0.335666666666667,0.25756249999999925,0.13874999999999948,0.04406250000000034,0.059499999999999886,-0.08097916666666594,-0.13585416666666683,-0.2675624999999999,-0.6867499999999995,-1.4320624999999998,-2.8302708333333335,-3.920395833333333,-3.165020833333334,-3.5016250000000015,-3.8477499999999996,-2.489041666666667,-3.128729166666668,-2.2437916666666666,-0.5651250000000019,-0.033166666666666345,0.39099999999999824,0.27108333333333334,-0.2739375000000006,-0.5567916666666672,-0.8227708333333332,-1.3783750000000001,-0.9902291666666674,-0.846166666666667,-0.841708333333334,-0.9620416666666678,-1.2109583333333331,-1.2335531914893618,-1.4551333333333325,-1.7437567567567562,,
1994-04-01,3.54,4.062,3.944,3.77,3.623,3.375,3.2960000000000003,3.088,3.527,4.9460000000000015,5.801,7.261,8.412,9.095,8.888,9.741,13.254,13.879,14.791,16.397000000000002,16.596,16.359,15.367,14.029000000000002,12.253,11.188,10.439,9.548,8.559,7.6389999999999985,6.877999999999999,6.044,5.127999999999999,4.2330000000000005,3.577,3.164,0.19543750000000015,-0.03677083333333275,-0.20577083333333324,-0.11649999999999983,0.08762500000000051,0.16102083333333317,0.33831250000000024,0.2380625000000003,0.41058333333333374,0.9928750000000015,0.2011875000000014,-0.31802083333333364,-0.6325416666666648,-0.22731250000000003,-0.2963749999999994,0.1574583333333326,2.4485416666666655,1.8879583333333336,1.3090208333333333,1.4382083333333373,0.9040208333333357,0.7286458333333368,0.29106250000000067,-0.11054166666666632,-0.7897708333333302,-0.7553333333333327,-0.4501249999999999,-0.3581666666666674,-0.38864583333333513,-0.4501666666666688,-0.38608333333333356,-0.4713333333333338,-0.6990227272727285,-0.9194615384615386,-1.0283703703703706,-1.0091764705882347
1994-05-01,3.273,4.522,4.602,4.284,3.993,3.472,3.151,2.883,3.018,3.686,4.899,6.787000000000001,7.9460000000000015,8.256,8.023,7.914,10.727,12.771,13.556,14.543,15.058,15.0,14.271,13.184,11.976,11.65,11.385,10.762,9.618,8.488,7.495,6.125,4.959,4.18,3.698,-9999.0,-0.3962291666666662,0.030604166666666544,0.20608333333333384,0.19910416666666642,0.2289166666666662,0.02452083333333377,0.00916666666666588,-0.08345833333333319,0.019812499999999567,0.17618749999999928,0.05435416666666626,0.0017291666666681138,-0.41649999999999743,-0.47170833333333384,-0.5346041666666661,-0.7956041666666671,1.0145,1.9071041666666648,1.3923541666666654,1.279479166666663,1.000333333333332,0.6460624999999993,0.1487500000000015,-0.3174375000000005,-0.7521041666666655,-0.3587708333333346,0.10410416666666578,0.1868749999999988,-0.185416666666665,-0.5147291666666671,-0.6734375000000012,-1.1904565217391294,-1.4548250000000005,-1.5085588235294125,-1.2796521739130422,
1994-06-01,3.511,3.947,3.852,3.52,3.515,3.22,3.222,3.116,2.648,2.736,2.948,3.477,4.671,5.777,6.3,5.654,7.982,9.488,10.774,11.835,12.829,13.531,13.816,13.532,13.004,12.329,11.941,11.495,10.626,9.559,8.467,7.021,5.7010000000000005,4.569,3.721,3.254,-0.14262500000000022,-0.27487499999999976,-0.36127083333333365,-0.5362083333333332,-0.33510416666666654,-0.36714583333333284,-0.12608333333333333,0.02468750000000064,-0.3971458333333331,-0.5019791666666666,-1.1202083333333337,-2.053270833333333,-2.2043750000000006,-1.4825624999999985,-0.8026666666666671,-1.790541666666666,-0.3417291666666662,0.21958333333333258,0.42566666666666464,0.3771249999999995,0.08012500000000067,0.08012499999999889,0.3104791666666671,0.3311875000000004,0.13877083333333218,-0.16760416666666522,-0.06881249999999994,0.15172916666666936,0.12881249999999866,0.006687499999999957,-0.127812500000001,-0.643604166666667,-1.0405000000000006,-1.2533750000000001,-1.4041851851851845,-1.2690952380952392
1994-07-01,5.294,6.167000000000002,4.878,4.247,3.911,3.747,3.553,3.43,3.341,3.12,3.19,3.796,4.846,4.581,5.171,5.205,6.358,7.802,9.082,10.425999999999998,12.314,12.688,12.39,12.39,12.341,12.243,11.966,11.397,10.557,9.316,8.285,6.931,5.67,4.6930000000000005,3.879,3.375,1.5613333333333337,1.9721555555555579,0.7963777777777779,0.27986666666666693,0.07593333333333341,0.11493333333333222,0.17995555555555542,0.32057777777777785,0.4105227272727272,-0.04473333333333329,-0.526568181818182,-1.0100000000000002,-0.8454000000000015,-1.1126666666666658,-0.49711111111111084,-1.0440222222222229,-0.8055111111111115,-0.49622727272727296,-0.5603999999999978,-0.38119999999999976,0.1542444444444424,-0.23655555555555452,-0.618477272727274,-0.7381333333333338,-0.48845454545454636,-0.3724772727272736,-0.23163636363636186,-0.12902325581395324,-0.043363636363636715,-0.2893953488372105,-0.2725348837209296,-0.6185714285714283,-0.9740731707317067,-0.9995142857142856,-1.0454761904761907,-0.7846428571428579
1994-08-01,3.911,4.339,4.09,3.892,3.59,3.509,3.386,2.963,2.724,2.5380000000000003,2.624,3.278,4.184,4.534,4.924,5.775,6.9510000000000005,8.084,9.301,10.66,11.89,12.297,12.378,12.77,13.19,12.765,12.175,11.366,10.31,8.958,7.72,6.481,5.343,4.487,3.907,3.597,0.1996808510638295,0.1473617021276592,0.12021276595744634,0.1061702127659574,-0.03144680851063919,0.09382978723404234,0.24929787234042555,0.13444680851063806,0.06200000000000028,-0.15008510638297823,-0.38934042553191484,-0.3272765957446815,0.0057446808510634995,-0.012127659574468375,0.0902340425531909,0.22451063829787188,0.19893617021276722,0.03623404255318974,-0.038744680851062085,0.16463829787234374,0.31338297872340526,0.17197872340425668,0.03553191489361751,0.45404255319149023,0.9325957446808495,0.5603043478260883,0.2981521739130457,0.16097826086956601,0.03849999999999909,-0.3368260869565223,-0.5575869565217397,-0.8095777777777755,-0.9461621621621621,-1.0653548387096778,-1.012391304347827,-0.6779375000000001
1994-09-01,3.744,4.632,4.509,4.174,3.889,3.597,3.217,3.0210000000000004,2.76,2.543,2.532,3.974,4.992,5.864,6.64,7.332999999999998,8.764,10.46,11.989,12.345999999999998,12.482,12.423,13.476,13.64,12.640999999999998,12.009,11.085,10.025,8.908999999999997,7.784,6.834,5.845,5.011,4.313,3.698,3.412,0.6538666666666666,0.8880217391304344,0.8085434782608703,0.6950869565217395,0.5999130434782605,0.5801956521739124,0.498891304347826,0.6019130434782607,0.5139565217391304,0.2654782608695654,0.06167391304347847,1.1035652173913042,1.6703478260869566,2.214086956521739,2.502739130434782,2.196782608695651,2.321826086956521,2.5159347826086957,2.5268260869565218,1.6197826086956493,0.952304347826086,0.5360217391304332,1.351804347826091,1.5139347826086968,0.8182826086956467,0.5735869565217424,0.30160869565217396,0.056369565217393,-0.21040000000000347,-0.40343478260869414,-0.46947826086956645,-0.6566739130434796,-0.7127857142857144,-0.673457142857143,-0.5705909090909098,-0.4698888888888888
1994-10-01,3.605,4.144,3.833,3.515,3.254,3.151,3.119,2.656,2.395,2.498,2.914,3.428,3.898,4.273,4.761,5.891,7.426,8.715,10.184,11.241,11.769,11.688,11.552,11.609000000000002,11.15,10.550999999999998,10.122,9.019,8.037,7.028,5.9529999999999985,5.03,4.282,3.6,3.113,2.77,0.9218260869565214,0.5508723404255318,0.28104255319148885,0.18674468085106355,0.2008510638297869,0.4261489361702129,0.6709574468085102,0.45019148936170206,0.3600851063829791,0.4443829787234046,0.627021276595745,0.738744680851064,0.7908510638297868,0.7364680851063823,0.6842978723404256,0.8047872340425526,0.9093829787234045,0.5989574468085124,0.5282127659574467,0.367106382978724,0.1885957446808515,-0.33899999999999864,-0.6799148936170241,-0.6119148936170209,-0.7527446808510625,-0.7206956521739141,-0.2977446808510642,-0.3836170212765957,-0.26891489361701915,-0.29608510638298124,-0.5143260869565252,-0.6406521739130433,-0.6632666666666669,-0.7428461538461542,-0.7419199999999995,-0.7482666666666669
