,0.0km,0.5km,1.0km,1.5km,2.0km,2.5km,3.0km,3.5km,4.0km,4.5km,5.0km,5.5km,6.0km,6.5km,7.0km,7.5km,8.0km,8.5km,9.0km,9.5km,10.0km,10.5km,11.0km,11.5km,12.0km,12.5km,13.0km,13.5km,14.0km,14.5km,15.0km,15.5km,16.0km,16.5km,17.0km,17.5km,18.0km,18.5km,19.0km,19.5km,20.0km,20.5km,21.0km,21.5km,22.0km,22.5km,23.0km,23.5km,24.0km,24.5km,25.0km,25.5km,26.0km,26.5km,27.0km,27.5km,28.0km,28.5km,29.0km,29.5km,30.0km,30.5km,31.0km,31.5km,32.0km,32.5km,33.0km,33.5km,34.0km,34.5km,35.0km
1995-08-01,45.292,53.974,56.605,56.111999999999995,55.278,55.032,57.543,62.512,62.101000000000006,61.98,71.112,72.247,73.444,72.191,70.994,71.383,74.619,74.60600000000001,77.531,84.473,89.84299999999999,91.245,96.885,121.807,167.858,234.83599999999998,255.567,286.652,356.845,397.89099999999996,450.64,536.469,623.876,735.927,861.69,983.023,1106.603,1298.979,1508.432,1764.4460000000001,1996.1,2256.949,2539.155,2757.406,2941.3070000000002,3191.282,3508.282,3808.914,4044.3190000000004,4242.251,4428.77,4618.460999999999,4828.702,5152.764,5484.076999999999,5758.0109999999995,6025.093000000001,6243.389,6441.504,6601.569,6722.194,6870.465999999999,6911.478,7002.9,7055.0740000000005,6900.819,6901.121,6842.406,-9999.0,-9999.0,-9999.0
1995-09-01,21.526999999999997,29.683000000000003,35.611999999999995,40.468,42.663999999999994,45.20399999999999,51.427,55.216,55.831,57.321999999999996,60.31100000000001,59.906000000000006,59.751000000000005,59.038999999999994,61.398,67.58800000000001,66.5,69.589,76.587,95.031,128.19799999999998,136.967,185.076,224.02599999999998,253.24900000000002,253.842,281.28,333.212,352.72,444.50300000000004,509.423,593.278,687.285,834.345,967.579,1115.9,1316.346,1513.808,1742.955,1967.509,2235.788,2475.09,2710.598,2980.421,3260.12,3499.211,3791.6420000000003,4046.8259999999996,4159.496,4262.762,4437.645,4599.686,4832.2609999999995,5060.068,5351.221,5569.405,5828.694,6072.581999999999,6206.766,6332.661,6430.809,6570.946999999999,6643.319,6720.228,6772.115,6772.598000000001,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1995-10-01,14.675,32.498000000000005,40.029,44.117,46.445,49.143,49.011,49.43,48.591,48.225,46.785,45.849,47.019,46.647,45.669,46.49100000000001,45.193000000000005,47.047,47.523,44.666000000000004,46.72,50.111999999999995,54.067,62.339,69.54,94.905,131.00799999999998,145.82299999999998,198.81799999999998,251.127,287.846,367.18699999999995,461.03,544.005,658.9780000000001,799.703,986.959,1212.813,1497.0,1784.693,2003.723,2266.722,2497.897,2750.921,3038.1059999999998,3411.883,3730.493,4068.125,4343.8820000000005,4694.696,4919.6359999999995,5165.872,5357.007,5541.95,5737.441999999999,5838.325,5791.444,5671.392,5590.611,5516.795,5556.262,5592.9259999999995,5638.8,5569.244000000001,5368.437,5065.630999999999,4819.92,-9999.0,-9999.0,-9999.0,-9999.0
1995-11-01,7.854,23.789,33.37,40.018,43.144,43.673,44.794,45.836999999999996,47.077,48.11,47.9,50.485,52.093999999999994,51.558,51.135,51.018,51.28,51.287,55.215,64.84899999999999,86.27600000000001,136.866,171.989,213.94799999999998,239.642,251.481,288.927,289.15,312.001,328.708,428.995,658.107,775.3530000000001,890.7769999999999,1070.975,1240.365,1463.921,1660.235,1817.2620000000002,1917.174,2173.992,2390.61,2653.309,2877.862,3099.821,3459.446,3855.639,4105.512,4292.4,4513.383,4673.762,4654.909000000001,4621.28,4706.831,4629.687,4510.021,4422.187,4374.502,4415.982,4435.769,4456.94,4437.869000000001,4447.991,4365.774,4296.9929999999995,4020.5559999999996,4468.919,4531.924,-9999.0,-9999.0,-9999.0
1995-12-01,10.019,22.808000000000003,30.773000000000003,37.085,42.023999999999994,43.162,45.516999999999996,45.906000000000006,47.426,50.92100000000001,51.266000000000005,50.45399999999999,51.485,53.175,53.443999999999996,61.43,66.089,69.054,71.658,82.719,102.085,139.21200000000002,167.77,217.304,296.17,350.598,412.156,428.48900000000003,574.144,645.751,803.325,1006.687,1107.805,1327.5420000000001,1308.28,1315.121,1634.6779999999999,1924.362,2233.57,2543.9339999999997,2814.1929999999998,3041.09,3362.8259999999996,3581.1820000000002,3858.8,4203.602,4403.999,4531.98,4650.73,4770.242,4992.598,5025.169,5062.826,5135.515,5167.315,5039.877,5110.608,4868.416,4861.516,5142.531,5254.036999999999,5044.229,4903.606,4812.816,4790.821,5452.8369999999995,5706.775,5859.759,5979.331999999999,6021.745,-9999.0
1996-01-01,7.301,29.005,40.012,41.465,42.622,44.15,45.053000000000004,47.467,50.598,52.193999999999996,48.863,48.159,47.588,48.368,48.902,49.593,53.842,57.218,53.628,59.751000000000005,70.15,86.795,113.811,154.756,224.63299999999998,321.178,332.647,418.858,401.01199999999994,405.477,497.02099999999996,574.922,775.6039999999999,853.2510000000001,903.3889999999999,1058.73,1298.5910000000001,1488.596,1874.5970000000002,2187.96,2568.896,2891.083,3101.938,3210.277,3521.6890000000003,3972.656,4285.085,4521.722,4744.772,4940.468,5062.746,5111.572,5171.318,5243.639,5333.839,5225.029,4845.8820000000005,4557.241,4424.569,4424.505999999999,4425.18,4417.302,3733.008,4583.026,4688.799,4931.6179999999995,4702.604,-9999.0,-9999.0,-9999.0,-9999.0
1996-02-01,12.709000000000001,23.156,31.601999999999997,35.734,39.957,42.841,46.11600000000001,46.035,47.68,46.99100000000001,49.67,51.805,51.942,52.951,55.635,58.843999999999994,66.398,71.179,90.855,124.818,163.216,225.745,274.533,361.31800000000004,437.35699999999997,501.504,606.562,703.215,774.867,855.097,884.0,1042.643,1251.964,1415.8120000000001,1594.046,1712.7520000000002,1819.8729999999998,2099.493,2391.923,2578.902,2700.9790000000003,2903.302,3215.36,3564.32,3956.743,4195.413,4369.1140000000005,4471.501,4643.948,4696.089,4774.340999999999,5042.217000000001,5116.352,5146.656,5263.894,5358.518,5685.344,5870.639,5899.579000000001,5865.709,5945.491999999999,5924.624,5867.644,5758.326,5761.04,5703.925,5700.996,5492.016,5599.061,5645.604,5194.144
1996-03-01,24.141,34.683,50.425,58.985,58.79600000000001,57.707,58.839,63.251000000000005,70.417,67.95,65.958,79.87100000000001,90.18299999999999,89.065,97.34,111.80799999999999,128.19,148.16299999999998,139.349,170.667,232.102,298.01099999999997,358.925,424.88300000000004,528.654,543.49,450.825,405.301,530.747,629.83,685.42,833.284,952.762,1047.583,1303.1989999999998,1528.9070000000002,1889.858,2128.32,2386.138,2754.511,3017.9120000000003,3276.8540000000003,3438.6490000000003,3862.0,4276.734,4570.842000000001,4832.416,4952.77,5097.991,5302.255,5411.956,5563.533,5659.76,5889.815,5972.576999999999,6149.906999999999,6161.188,6225.003000000001,6488.603,6685.363,6577.365,6340.575,6235.175,6229.183000000001,6183.647,6223.438,6288.395,6119.264,6115.925,5947.342,5814.195
1996-04-01,22.489,25.881,30.514,38.893,44.531000000000006,41.96,41.328,44.207,49.652,53.498999999999995,56.633,55.123000000000005,57.272,56.44,59.799,63.856,63.486000000000004,66.655,86.61200000000001,96.71600000000001,116.715,204.976,294.561,409.00300000000004,481.63599999999997,499.29900000000004,505.20099999999996,527.44,448.917,640.076,749.1560000000001,854.79,1017.957,1165.786,1190.19,1505.594,1749.142,1944.774,1807.1029999999998,2100.244,2615.605,2948.9640000000004,3144.2529999999997,3399.252,3659.9559999999997,3835.595,3958.341,4158.416,4295.619000000001,4580.781,4884.629,5294.85,5329.085,5613.6359999999995,5740.12,5790.851,5867.187,6000.621999999999,6103.348000000001,6175.945,6304.906999999999,6410.1669999999995,6445.438,6470.104,6473.446,6533.584,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1996-05-01,39.503,40.624,45.981,52.026,54.053999999999995,55.88399999999999,60.086000000000006,64.378,64.72399999999999,65.193,65.045,66.921,70.714,75.169,80.958,103.68799999999999,126.039,164.998,176.726,197.778,226.606,258.38599999999997,353.55,376.55,369.119,469.749,494.05199999999996,537.065,574.975,652.738,711.377,723.9110000000001,797.6039999999999,897.934,1195.143,1363.83,1571.835,1999.376,2174.987,2331.879,2700.8540000000003,2932.171,3081.6290000000004,3132.8590000000004,3460.8259999999996,3821.3909999999996,3984.361,4057.25,4200.105,4585.9220000000005,4881.718,5034.579000000001,5201.380999999999,5234.003,5644.052,5999.32,6470.951999999999,6705.065,6873.187,6923.316999999999,6588.275,6606.356,6628.978,6515.549,6804.232,6551.75,5859.911,-9999.0,-9999.0,-9999.0,-9999.0
1996-06-01,22.269000000000002,26.156999999999996,30.180999999999997,39.409,43.952,54.485,63.146,68.295,71.509,71.382,74.988,73.0,75.97399999999999,78.72,73.433,78.002,89.036,98.914,91.53200000000001,89.316,98.211,130.039,151.253,295.42,438.986,496.184,520.1080000000001,550.956,476.931,535.3290000000001,459.716,698.155,860.957,1043.535,1208.36,1323.374,1420.609,1545.0220000000002,1713.616,2046.418,2375.2729999999997,2518.029,2817.987,3180.473,3427.635,3624.8520000000003,3799.327,4105.036,4248.842000000001,4560.245,5033.822,5390.326999999999,5595.807,5985.533,6230.849,6409.936,6462.706,6591.387,6679.404,6797.768,6929.764,6960.420999999999,7036.668000000001,6972.491999999999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1996-07-01,22.066999999999997,26.848000000000003,33.811,43.288000000000004,52.31399999999999,61.088,54.174,56.705,66.67,65.01899999999999,61.956,64.546,64.387,74.773,90.906,98.697,96.63,89.56200000000001,91.21799999999999,108.93,144.128,183.56,263.205,288.762,302.95099999999996,326.887,287.48,311.363,384.207,397.314,443.025,585.621,772.827,903.779,996.3389999999999,1089.002,1126.036,1296.204,1610.904,1877.721,2160.885,2441.935,2665.4709999999995,2824.204,3098.739,3397.131,3747.8459999999995,4153.238,4495.255999999999,4908.315,5095.943,5220.33,5601.076999999999,5817.085999999999,6096.479,6365.156,6529.814,6641.154,6777.718000000001,6807.181,6835.496,6855.2609999999995,6872.549,6895.338000000001,6836.562,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1996-08-01,29.561,41.208,46.577,52.183,58.032,60.70399999999999,65.277,68.811,65.484,70.236,78.14,77.085,73.795,75.899,82.51299999999999,92.405,114.18700000000001,135.25,136.846,155.875,179.028,185.03,203.83700000000002,241.361,260.783,293.6,312.66,305.351,357.41900000000004,442.295,486.461,585.018,658.068,803.7539999999999,979.962,1187.553,1302.8239999999998,1330.925,1491.076,1674.755,1880.5910000000001,2148.422,2342.438,2444.4829999999997,2528.151,2590.163,2638.4190000000003,2836.078,3131.6440000000002,3695.9,4142.245,4628.753,5187.497,5368.3640000000005,5511.7609999999995,5751.313,5790.713000000001,5906.982,5887.946,6002.276,6108.156999999999,6185.223000000001,5992.691999999999,6082.043000000001,6215.643,6170.974,6190.914000000001,-9999.0,-9999.0,-9999.0,-9999.0
1996-09-01,25.194000000000003,28.985,43.343,50.254,53.717,54.825,53.599,58.138000000000005,58.633,58.074,60.635,59.631,57.357,63.02,60.339,57.452,54.838,64.146,77.072,83.508,88.541,107.554,132.289,133.21,183.53099999999998,216.11,239.523,288.303,341.61400000000003,411.80400000000003,501.71,513.975,600.808,777.905,932.804,1136.201,1306.075,1436.213,1697.7779999999998,1861.87,2113.769,2374.429,2606.723,2739.5640000000003,2731.697,2870.716,2994.613,3285.6679999999997,3701.792,4085.906,4568.274,5004.134,5258.513000000001,5475.648,5646.688,5806.889,5900.91,6089.795999999999,6247.316999999999,6361.795,6324.554,6368.420999999999,6427.01,6458.380999999999,6421.071999999999,6373.960999999999,6318.26,6245.668000000001,6151.014,-9999.0,-9999.0
1996-10-01,18.984,33.625,39.354,44.023999999999994,42.343,39.663000000000004,43.03,44.937,46.488,47.442,48.879,50.684,51.461000000000006,50.227,49.155,51.626000000000005,50.968,57.725,58.746,74.15100000000001,82.978,86.741,98.337,129.284,158.497,184.267,215.791,253.021,269.839,330.347,405.48400000000004,488.23800000000006,668.6339999999999,785.186,884.137,1007.207,1270.191,1451.076,1683.547,1875.891,2078.886,2261.799,2494.074,2732.962,3065.3540000000003,3335.792,3613.118,3874.452,4201.146,4439.210999999999,4587.054,4735.528,4990.266,5168.809,5244.22,5367.5,5368.944,5342.689,5332.45,5273.415,5285.05,5392.793000000001,5453.035,5391.012,4933.815,5037.3279999999995,5453.554,-9999.0,-9999.0,-9999.0,-9999.0
1996-11-01,16.115,25.118000000000002,29.904,32.439,37.418,42.025,47.121,48.536,49.95399999999999,50.376000000000005,50.136,49.788000000000004,50.64,51.53,54.208999999999996,58.16,59.357,85.447,119.29,156.582,185.442,218.833,260.754,269.195,270.608,298.252,330.19699999999995,392.06199999999995,431.971,511.306,681.3530000000001,705.2410000000001,806.331,1073.6760000000002,1183.755,1328.006,1411.2320000000002,1621.171,1893.975,2152.525,2441.487,2656.197,2856.546,3068.44,3288.676,3532.192,3690.9440000000004,3853.73,4112.234,4381.72,4386.744000000001,4504.373,4552.46,4437.622,4367.696,4327.602,4346.802,4196.406,4099.897,4165.213,4314.222,4510.362,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1996-12-01,4.273,11.866,24.377,29.933000000000003,33.232,35.656,36.329,38.553000000000004,39.354,40.632,41.266999999999996,41.801,42.44,43.0,42.56,42.16,43.593999999999994,45.788999999999994,48.408,48.038000000000004,49.833999999999996,66.765,142.065,160.214,203.888,265.952,278.478,386.034,434.89300000000003,443.088,588.535,812.055,847.003,1023.329,1120.971,1430.5420000000001,1548.126,1789.944,2097.215,2306.101,2456.308,2937.4829999999997,3473.978,3710.304,3934.739,4254.935,4456.1,4504.174,4745.904,4734.494000000001,4717.231,4549.804,4604.64,4871.217000000001,4470.346,4217.409000000001,4267.522,4118.599,4101.403,4222.575,4218.661,4122.914000000001,3674.511,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1997-01-01,8.908999999999999,26.134,40.186,46.736000000000004,46.578,51.78,47.407,44.525,46.641000000000005,48.547,50.482,55.152,58.381,64.69,80.258,89.589,91.191,93.25,101.62899999999999,123.57,157.261,180.502,226.727,255.94400000000002,318.084,383.88300000000004,541.436,626.62,640.8580000000001,675.88,740.4010000000001,736.7719999999999,741.492,793.549,918.91,1287.366,1665.1,1940.693,2276.2270000000003,2418.044,2633.422,2623.68,2867.784,3454.8920000000003,3808.393,4201.531,4405.564,4535.291,4733.806,4969.97,5132.782999999999,5379.193,5333.606,5593.945,5529.151999999999,5448.394,5319.723000000001,5350.948,5289.44,5055.5,4869.931,4989.393,4960.307,5369.535,5916.842,5916.065,5998.405,5846.154,5697.978,-9999.0,-9999.0
1997-02-01,23.471,34.367,40.972,43.367,45.005,46.978,47.218,48.675,53.321000000000005,53.864,54.181999999999995,51.471000000000004,47.651,48.641999999999996,51.835,63.073,68.139,76.926,110.54899999999999,134.906,172.481,220.799,295.72,376.14599999999996,461.04,538.8969999999999,627.98,651.923,727.928,821.398,767.431,770.115,1024.86,1250.851,1428.279,1530.281,1828.344,2171.295,2369.029,2557.904,3158.643,3514.4640000000004,3631.42,3606.322,3846.055,4057.539,4377.678,4735.523,4875.197,4991.062,5170.866,5157.62,5112.334,4838.3679999999995,4834.943,5203.284000000001,5108.7429999999995,5114.663,5241.083,5259.763000000001,5307.294,5234.041,5427.0830000000005,5517.090999999999,5520.844,5429.715,5419.6990000000005,5102.812,-9999.0,-9999.0,-9999.0
1997-03-01,27.081999999999997,32.004,41.486999999999995,46.215,47.263000000000005,44.06100000000001,43.545,47.137,49.115,49.035,51.553000000000004,52.791000000000004,49.38,47.483999999999995,45.576,44.073,42.401,44.083999999999996,46.25899999999999,47.568999999999996,49.815,73.503,110.088,170.783,291.733,383.126,349.28,359.309,369.99,388.77099999999996,471.098,507.1,610.5830000000001,705.122,868.84,1348.4089999999999,1550.231,1854.33,2164.9210000000003,2476.746,2847.3309999999997,3125.248,3263.07,3452.927,3699.586,4009.327,4235.041,4452.253,4628.517,4772.612,4882.867,5004.417,5124.662,5178.019,5231.57,5304.035,5398.423000000001,5314.371,5349.59,5350.647,5343.977,5426.366,5501.044,5525.6759999999995,5516.844,5447.84,5520.325,5466.4130000000005,5366.714,-9999.0,-9999.0
1997-04-01,40.332,43.152,47.708,53.956,56.368,60.745,63.582,61.588,61.093,63.137,64.59100000000001,61.715,65.11399999999999,64.646,64.83800000000001,64.34899999999999,65.661,74.99600000000001,74.885,63.083999999999996,71.90899999999999,131.535,204.18900000000002,310.904,407.67199999999997,499.689,522.106,678.845,732.3510000000001,768.6260000000001,845.692,763.5939999999999,767.908,1036.647,1220.3110000000001,1465.944,1931.0720000000001,2212.855,2413.416,2636.469,2838.1690000000003,3079.514,3211.008,3431.79,3669.1009999999997,3907.857,4131.031,4201.874,4236.751,4315.39,4436.83,4567.479,4869.062,5055.413,5110.037,5322.709,5498.3,5425.516,5394.679,5338.7390000000005,5501.441999999999,5487.7609999999995,5434.323,5495.265,5413.95,5318.1359999999995,5139.049,5067.657999999999,4919.795,-9999.0,-9999.0
1997-05-01,35.98,40.334,47.097,50.545,49.163000000000004,49.833999999999996,51.032,51.815,54.325,60.402,62.69,66.6,67.508,68.186,68.771,66.707,77.358,95.949,146.509,176.582,231.324,319.499,344.50300000000004,440.216,488.444,615.961,673.467,646.181,676.3560000000001,648.806,721.091,965.7389999999999,1037.1860000000001,1177.275,1234.214,1503.317,1758.701,1955.636,2151.058,2368.33,2583.479,2771.66,2934.3790000000004,3126.563,3378.8179999999998,3625.022,4012.725,4304.164000000001,4543.979,4781.6720000000005,5083.952,5396.764,5618.875,5720.3240000000005,5883.137,6236.703,6330.7390000000005,6320.559,6300.295,6300.775,6474.285,6468.515,6436.233,6466.1,6260.164000000001,6251.624,6154.078,6026.01,6242.12,6117.778,5930.061
1997-06-01,37.805,42.273,47.381,50.092,51.626999999999995,52.732,55.448,60.446999999999996,65.623,61.766999999999996,60.498000000000005,68.248,74.615,77.939,70.779,73.539,76.741,78.28,91.825,115.087,141.83100000000002,186.87900000000002,308.913,407.152,484.76,491.866,500.32099999999997,543.326,620.4630000000001,664.487,706.577,819.176,960.564,1063.54,1182.816,1153.994,1314.148,1504.2579999999998,1812.912,2088.5820000000003,2376.675,2593.563,2795.388,3000.4,3279.458,3414.542,3776.8920000000003,4060.1620000000003,4584.405,4790.637,4952.888,5218.179,5412.932,5897.738,6233.63,6406.391,6627.879,6826.775,6924.557,7014.563,7114.689,7176.409000000001,7160.226,7202.89,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1997-07-01,28.596999999999998,29.738000000000003,34.169000000000004,35.615,38.233000000000004,43.788999999999994,50.098,51.4,56.863,59.512,59.67,62.63399999999999,68.99,69.25399999999999,67.926,72.512,71.958,70.10300000000001,70.212,80.285,115.17299999999999,148.395,178.111,238.998,318.363,379.707,376.94,348.066,337.356,458.824,585.419,659.495,676.505,715.258,853.699,994.059,1182.287,1384.444,1648.194,1908.6970000000001,2166.761,2379.262,2579.214,2764.671,3028.27,3270.225,3629.3940000000002,3844.673,4118.791,4402.103,4762.884,5219.4929999999995,5449.4619999999995,5704.343000000001,5913.012,6061.536999999999,6280.5419999999995,6415.105,6527.661,6615.661,6742.026999999999,6801.4259999999995,6883.246999999999,6858.581,6651.647,6708.843000000001,6793.64,6652.183000000001,6689.246,6629.7519999999995,-9999.0
1997-08-01,34.727,40.088,51.726000000000006,57.013000000000005,58.599,60.606,60.735,59.751000000000005,55.598,60.788999999999994,60.74100000000001,56.513000000000005,57.736999999999995,63.266999999999996,62.451,61.463,71.672,79.431,77.946,70.931,72.632,89.601,103.01899999999999,148.71200000000002,204.683,199.637,238.26,247.18200000000002,277.20599999999996,363.91900000000004,456.3,490.661,637.3380000000001,723.4739999999999,910.52,1105.4389999999999,1242.673,1450.037,1671.6660000000002,1885.013,2058.76,2262.126,2456.923,2677.2459999999996,2899.6740000000004,3259.986,3725.9190000000003,4064.5959999999995,4288.238,4351.082,4611.583,4994.623,5539.597,5803.944,6009.505999999999,6069.223000000001,6200.7080000000005,6349.764,6543.718000000001,6651.789000000001,6708.463000000001,6672.619000000001,6750.439,6770.988,6745.714,6707.606,6735.991,6714.576999999999,6930.6759999999995,-9999.0,-9999.0
1997-09-01,23.035,34.205,39.279,38.172,37.429,38.431999999999995,38.155,46.244,44.715,50.395,60.541000000000004,62.93600000000001,64.857,66.053,60.849,61.474,57.71,57.942,57.92100000000001,55.47,59.208999999999996,60.593999999999994,70.414,78.986,99.90799999999999,106.62299999999999,134.30200000000002,168.831,200.08,246.74900000000002,380.18800000000005,437.80699999999996,497.843,617.836,747.556,937.888,1105.2839999999999,1352.135,1590.075,1789.9720000000002,2049.206,2239.742,2437.4629999999997,2623.89,2939.14,3174.509,3370.1409999999996,3456.087,3461.02,3618.937,3637.198,3734.263,3784.423,3941.522,4327.6359999999995,4667.907999999999,4996.938,5206.465999999999,5349.557,5612.967,5839.366999999999,6069.554,6105.678000000001,6274.116999999999,6577.805,6302.512,6391.98,-9999.0,-9999.0,-9999.0,-9999.0
