,0.0km,0.5km,1.0km,1.5km,2.0km,2.5km,3.0km,3.5km,4.0km,4.5km,5.0km,5.5km,6.0km,6.5km,7.0km,7.5km,8.0km,8.5km,9.0km,9.5km,10.0km,10.5km,11.0km,11.5km,12.0km,12.5km,13.0km,13.5km,14.0km,14.5km,15.0km,15.5km,16.0km,16.5km,17.0km,17.5km,18.0km,18.5km,19.0km,19.5km,20.0km,20.5km,21.0km,21.5km,22.0km,22.5km,23.0km,23.5km,24.0km,24.5km,25.0km,25.5km,26.0km,26.5km,27.0km,27.5km,28.0km,28.5km,29.0km,29.5km,30.0km,30.5km,31.0km,31.5km,32.0km,32.5km,33.0km,33.5km,34.0km,34.5km,35.0km
1971-10-01,17.524,28.878,32.88,37.141999999999996,41.326,42.973,45.114,45.105,44.931999999999995,46.138000000000005,44.218999999999994,43.76,42.458999999999996,40.582,38.278,39.676,37.015,34.57,32.813,35.653,35.18,39.672,64.66,77.42699999999999,93.574,104.178,110.796,124.956,188.437,287.94599999999997,309.982,422.191,519.18,670.1089999999999,774.794,922.586,1151.917,1407.181,1743.395,1976.5510000000002,2219.377,2383.4,2660.393,2954.7470000000003,3138.437,3422.782,3699.478,4043.849,4230.878,4458.313,4885.782999999999,5074.8,5394.535,5364.348000000001,5676.925,5764.901999999999,5686.604,6001.106,5917.727,6360.119000000001,6266.67,6337.6269999999995,6337.0019999999995,6455.3369999999995,6383.170999999999,6370.3730000000005,6880.816,6615.545,6725.33,7127.173000000001,6883.758000000001
1971-11-01,18.658,26.504,26.351,31.445999999999998,35.262,41.011,41.608000000000004,41.391000000000005,43.103,48.403999999999996,54.386,47.045,38.521,38.713,43.412,36.871,43.955,60.07899999999999,85.665,98.355,162.613,157.453,199.857,258.514,287.926,263.194,317.097,353.749,477.969,583.82,733.122,786.5269999999999,886.118,994.1669999999999,1137.729,1295.697,1676.1470000000002,1823.882,1980.6960000000001,2245.31,2499.279,2820.147,3146.11,3540.6040000000003,3761.445,4087.8979999999997,4298.242,4694.483,4842.0509999999995,5124.264,5138.07,5444.053000000001,5560.7919999999995,5605.276999999999,5470.906,5571.408,5525.715,5633.323,5725.964,5563.236999999999,5963.647,5204.754,5769.22,6220.945,6072.797,6489.135,6069.4580000000005,5926.678000000001,7084.169,-9999.0,-9999.0
1971-12-01,22.122,22.521,23.406999999999996,30.105999999999998,33.086,39.025999999999996,38.149,36.455999999999996,37.058,36.168,35.922,38.405,37.723,38.191,34.961,36.368,42.394,49.588,58.67,72.78699999999999,77.945,125.976,137.136,132.84799999999998,183.72799999999998,184.86700000000002,159.308,197.73,321.469,422.51300000000003,509.028,641.8380000000001,804.673,946.127,1163.165,1383.332,1569.609,1746.871,2005.89,2277.803,2654.1420000000003,2828.627,3047.315,3437.532,3832.011,4190.654,4612.092000000001,4988.713,5377.076,5695.217,5840.914000000001,6120.437,6265.342,6167.0019999999995,6275.6230000000005,6360.024,6559.976,6568.055,6497.295,6982.983,6723.624,6690.014,6761.929,6732.615,6602.451,6559.177,6431.213000000001,6533.615,6597.654,6487.982,6278.161
1972-01-01,16.602,17.999000000000002,25.023000000000003,30.074,32.274,31.636,35.278,38.297,36.496,34.883,36.115,37.041,38.87,43.77,43.174,40.85,41.17,48.777,64.729,57.902,111.147,164.196,212.97,322.703,351.945,400.667,383.884,362.26800000000003,374.68699999999995,428.606,557.163,727.34,982.429,1058.113,1260.588,1376.665,1614.445,1880.9260000000002,2292.259,2744.982,3000.045,3328.369,3845.7459999999996,4181.594,4631.154,4792.513,5180.752,5459.996999999999,5815.694,5903.21,6033.47,6196.169,6374.611999999999,6502.361,6514.681,6699.9980000000005,6747.556,6733.024,6702.102,6697.927,6602.32,6461.765,6461.933000000001,6704.045999999999,6876.769,6570.1630000000005,6543.73,6305.49,6012.228,6028.335999999999,6233.305
1972-02-01,21.445999999999998,21.791999999999998,24.1,31.522,39.01,42.04600000000001,43.108000000000004,42.971000000000004,42.846000000000004,42.528999999999996,43.143,41.985,43.601000000000006,42.113,41.151,44.378,48.49,57.181000000000004,73.706,104.06700000000001,150.352,232.142,300.219,343.969,420.619,471.43,505.225,519.605,503.097,514.779,651.457,826.2130000000001,999.9810000000001,1073.165,1383.533,1615.03,1780.787,2129.324,2416.047,2800.0879999999997,3162.789,3402.437,3758.132,4107.004,4493.5070000000005,4790.409000000001,5021.232,5305.313,5448.0509999999995,5584.49,5662.618,5611.374,5599.387,5568.343000000001,5649.303000000001,5876.366999999999,6130.842,6409.808000000001,6653.593000000001,6967.994000000001,6954.710999999999,7063.238,7296.12,7686.411999999999,7986.78,8442.219000000001,8567.322,8193.56,8148.723000000001,7794.734,7516.562
1972-03-01,21.688000000000002,28.451,39.934,44.626000000000005,46.422,47.085,47.243,52.245,53.271,54.011,52.891000000000005,53.13,53.747,54.626000000000005,58.136,61.718999999999994,61.131,67.31,84.083,111.51700000000001,147.563,205.128,240.567,314.655,388.75300000000004,423.27099999999996,444.973,501.564,576.706,649.396,752.615,936.697,1088.2730000000001,1269.007,1430.545,1774.906,2155.953,2336.929,2731.676,3205.725,3516.2290000000003,3704.006,3936.015,4189.888,4338.398,4504.635,4720.643,4905.769,5026.726,5108.278,5213.960999999999,5334.418000000001,5500.196,5676.155,5829.731,5868.978,6131.125,6231.348000000001,6314.04,6269.7119999999995,6471.266,6510.05,6633.376,6623.545999999999,6778.834,6860.936,6953.703,6801.35,7062.118,7073.215,7008.420999999999
1972-04-01,21.436999999999998,27.941,37.028,46.081,51.292,55.74,58.423,60.778,62.887,60.86,60.422,61.346000000000004,62.906000000000006,70.86399999999999,80.105,91.301,100.12,122.17399999999999,142.57299999999998,174.748,224.893,278.082,351.661,390.54,400.67800000000005,390.921,413.25300000000004,470.68800000000005,470.93,597.8340000000001,659.1210000000001,693.0319999999999,819.075,1011.7489999999999,1250.073,1498.4660000000001,1768.132,2141.9539999999997,2401.545,2823.3790000000004,3063.942,3258.268,3534.1209999999996,3747.42,4044.34,4247.626,4403.502,4519.24,4626.749,4799.479,4915.6,5079.196,5211.089,5406.01,5700.698,5861.7080000000005,6057.934,6256.066999999999,6432.173000000001,6662.485,6697.249,6804.128000000001,7052.732,7154.681,7491.72,7689.365,7622.2919999999995,7740.316,7928.964,7848.451999999999,7811.205
1972-05-01,28.851,35.001999999999995,39.77,47.458999999999996,52.816,57.803999999999995,60.391999999999996,64.286,63.772,62.108000000000004,66.35300000000001,67.828,70.361,73.23,71.844,73.252,75.156,89.103,116.709,149.528,201.795,268.01599999999996,303.26,366.83,374.26,382.969,424.559,509.39,584.715,584.565,686.185,868.812,999.176,1156.751,1278.73,1470.865,1611.161,1772.5639999999999,1983.442,2265.177,2600.888,2917.085,3193.842,3414.237,3608.002,3763.117,3942.54,4121.451,4323.835,4536.834,4808.736,5074.262,5336.496999999999,5549.974,5881.531999999999,6072.626,6368.0380000000005,6666.9169999999995,6962.3,7272.16,7487.104,7683.621999999999,7765.001,8078.229,8125.451999999999,8464.711,8725.139000000001,8826.814,9131.29,9317.305,9405.538
1972-06-01,52.974,61.63399999999999,67.454,69.74600000000001,73.31,81.655,85.68799999999999,87.31200000000001,88.814,91.546,94.241,90.24799999999999,101.476,97.949,98.73,99.521,100.711,112.11,127.353,146.69899999999998,177.657,216.415,258.087,313.356,397.795,485.699,529.933,560.396,590.976,669.925,736.122,908.4910000000001,1083.671,1312.0339999999999,1481.392,1631.086,1745.335,1803.6760000000002,2011.596,2294.59,2614.672,2960.663,3200.83,3389.551,3613.365,3784.5890000000004,4062.132,4233.424,4534.022,4752.705,5100.778,5481.531999999999,5881.29,6127.969,6345.8330000000005,6644.883000000001,6854.799,6765.5109999999995,7033.3769999999995,7227.963000000001,7314.321,7590.0830000000005,7619.845,7697.453,7806.307,8004.334,8205.905,8251.125,8184.5,8430.089,8220.314
1972-07-01,29.215999999999998,34.609,38.452,45.284,48.941,51.511,56.003,58.351000000000006,57.104,60.831,64.657,63.533,62.316,67.355,68.633,74.173,78.723,85.103,85.685,91.06299999999999,102.681,144.776,189.24,243.775,277.297,282.14799999999997,289.546,330.69199999999995,360.06300000000005,383.278,405.906,512.405,593.452,643.797,783.6669999999999,992.298,1216.29,1316.8329999999999,1539.819,1863.555,2191.2870000000003,2513.34,2760.636,3005.656,3193.24,3502.007,3800.5009999999997,4063.6809999999996,4327.151,4580.566,4806.05,5235.95,5594.258000000001,5906.646,6248.602,6514.266,6875.533,7045.116,7290.5740000000005,7536.858,7802.503000000001,7795.645,8051.133000000001,7999.156,8335.993,8368.713,8604.214,8574.824,8454.731,8750.485,8855.375
1972-08-01,27.0,32.097,37.406,41.428999999999995,44.597,47.43899999999999,50.223,51.883,54.985,58.693000000000005,58.265,59.722,59.071000000000005,60.756,58.313,60.221000000000004,63.306000000000004,69.59100000000001,84.84200000000001,100.943,102.89,126.15100000000001,125.059,162.387,180.753,209.31799999999998,240.976,274.737,317.344,347.414,459.283,572.7040000000001,656.02,773.0089999999999,912.637,1126.823,1312.7379999999998,1501.483,1658.92,1829.6870000000001,2099.1220000000003,2344.126,2636.515,2920.285,3123.513,3309.926,3403.0690000000004,3658.07,3906.039,4204.727,4447.804,4729.215,5098.134,5422.223000000001,5580.896,5767.383000000001,6079.946999999999,6323.835,6673.018,6876.443,6992.688,7195.488,7357.137,7377.545,7574.222,7724.695,8171.7880000000005,8244.45,7920.501,7640.036,7792.022
1972-09-01,27.379,26.33,34.006,34.681,38.018,43.559,46.63399999999999,51.17100000000001,51.055,52.989,51.563,52.806000000000004,53.528,53.445,45.765,44.528,46.472,54.052,93.76100000000001,135.115,111.34899999999999,132.475,114.71600000000001,182.88299999999998,191.73,249.21,267.101,336.024,312.074,337.45599999999996,508.99699999999996,599.891,736.794,913.1439999999999,1043.285,1208.994,1420.579,1658.654,1950.604,2079.124,2450.35,2586.762,2771.205,2897.8979999999997,3062.748,3302.467,3538.353,3761.607,3661.637,3715.406,4519.965,4832.972,5006.7570000000005,5027.532,5596.232,5736.437,6125.621,6239.859,6560.81,6950.076999999999,7009.87,7170.514,7150.621,7128.061,7162.267,7775.849,-9999.0,7931.946,-9999.0,-9999.0,-9999.0
1972-10-01,25.421999999999997,33.864000000000004,41.012,47.275,45.769,46.615,49.562,52.383,52.82899999999999,52.957,53.985,53.93,53.928000000000004,55.31100000000001,53.229,49.615,49.968999999999994,57.751999999999995,62.266000000000005,56.00899999999999,69.173,66.033,85.32700000000001,89.90700000000001,104.073,122.07700000000001,143.856,189.271,243.57,335.713,441.555,489.267,600.327,862.7819999999999,950.133,1160.797,1362.271,1681.144,1880.1,2133.7129999999997,2322.927,2583.016,2828.29,3072.716,3188.18,3485.13,3679.2209999999995,3978.571,4217.059,4514.3640000000005,4590.594,5003.0779999999995,5254.504,5284.272,5438.293000000001,5664.271,5633.534000000001,5620.656,5875.819,5844.718000000001,5915.009,5824.52,5883.931,6368.744000000001,6442.302,6733.607,6525.14,7290.978,7284.531999999999,7402.831999999999,6533.420999999999
1972-11-01,25.403000000000002,34.228,39.266999999999996,41.343999999999994,44.585,46.293,51.813,52.15,53.98,55.226000000000006,52.955,51.293,50.531000000000006,50.458999999999996,51.45399999999999,57.371,69.025,70.257,88.375,93.12899999999999,90.32,143.345,152.842,157.708,179.416,214.56799999999998,250.703,266.233,341.005,433.61400000000003,600.773,646.805,890.2389999999999,1015.158,1202.494,1402.1070000000002,1590.525,1786.27,1925.119,2145.119,2371.384,2726.658,2985.59,3286.9570000000003,3458.592,3693.685,3994.623,4259.891,4469.116,4701.027,4859.925,5014.469,5250.269,5386.972,5568.306,5549.486,5596.938,5556.380999999999,5515.387,5597.478,5457.993,5762.64,5736.8009999999995,5689.803000000001,6008.71,5578.34,5884.349,5595.376,6020.776,-9999.0,-9999.0
1972-12-01,25.68,34.044000000000004,45.409,46.934,50.341,48.06,49.458999999999996,49.358000000000004,47.498000000000005,50.732,47.784,47.223,48.659,47.413000000000004,50.416000000000004,48.203,48.175,50.828,51.336000000000006,51.68,55.879,79.388,117.15700000000001,132.55200000000002,167.43200000000002,228.332,239.487,291.473,405.035,531.648,632.994,552.7130000000001,631.043,892.664,1036.1,1388.5079999999998,1580.751,1844.162,2054.709,2291.857,2629.845,2875.886,3188.836,3483.265,3818.835,4199.415,4583.393,4813.737,5162.924,5308.326,5637.9490000000005,5805.825,5914.021,5887.254,6132.8,6343.357,6465.686,6556.115,6564.675,6048.516,6396.401999999999,6261.805,6187.321,6396.415,6298.576,6841.566999999999,5994.519,6093.661,6943.044,6070.933000000001,-9999.0
1973-01-01,24.247,24.863000000000003,31.233,39.354,41.84,47.895,45.034,42.515,42.5,44.769,43.211000000000006,40.902,43.61600000000001,41.876999999999995,45.291000000000004,43.268,44.57899999999999,54.165,68.532,73.072,107.41,137.035,170.18,272.255,312.27299999999997,391.773,465.051,440.347,548.31,744.928,775.454,838.67,1028.05,1098.035,1196.8010000000002,1518.368,1651.773,1924.73,2239.257,2419.744,2740.969,2977.236,3339.204,3832.988,4089.592,4188.405,4539.84,4759.916,4944.102,5043.724,5262.969,5342.109,5663.529,5898.6359999999995,5891.121999999999,5971.491999999999,6333.814,5754.42,5594.418000000001,5742.469,5603.57,5581.196,5787.918000000001,5892.666,5975.411,6140.1230000000005,5888.963000000001,5641.843000000001,5715.456999999999,-9999.0,-9999.0
1973-02-01,30.406,38.262,43.786,47.302,50.277,52.458999999999996,58.165,59.542,58.313,58.799,57.658,57.471000000000004,57.326,58.591,57.637,61.00899999999999,90.28399999999999,92.005,140.412,163.488,306.157,380.026,374.463,582.0840000000001,582.932,592.5790000000001,660.482,662.6210000000001,642.889,757.605,947.4760000000001,933.8,1073.667,1453.03,1427.921,1769.815,2367.221,2756.175,2844.151,3252.586,3353.761,3735.2990000000004,3631.437,4017.953,4138.18,4261.135,4658.855,4566.892,4746.765,4860.065,5477.289000000001,5308.376,5337.257,5619.76,5765.348000000001,5924.191,5890.085,6292.043000000001,5451.286999999999,5592.729,5594.161999999999,5681.597,5628.967,5973.75,5807.099,6237.227,6448.973000000001,6797.811,6960.101,6790.01,6437.721
1973-03-01,23.305,28.84,41.797,56.06100000000001,58.66,64.582,75.19,71.142,66.399,61.985,61.955,62.217,59.924,60.698,63.085,67.545,66.743,75.726,88.671,99.81200000000001,127.916,174.555,334.00800000000004,452.181,523.514,623.5830000000001,705.4580000000001,792.216,891.4889999999999,875.758,728.48,880.6030000000001,1269.724,1527.86,1775.015,2122.855,2347.214,2415.923,2540.527,2762.099,2950.5890000000004,3312.165,3483.8390000000004,3727.3990000000003,4028.927,4285.406,4496.16,4706.376,4781.86,4894.602,5017.764,5057.968,5168.034000000001,5150.126,5009.483,5073.633,5017.876,4914.553,5000.352,4842.129,4899.447,5319.578,5228.887,5514.0380000000005,5281.019,5210.564,6153.092,5887.935,6127.196,5891.266,6489.441999999999
1973-04-01,25.569000000000003,32.23,41.802,48.797,51.494,55.731,58.455,58.702,58.272,62.88399999999999,65.46300000000001,68.25,71.935,71.59100000000001,71.528,79.007,92.22,108.34,114.678,155.111,191.894,236.002,390.649,526.189,594.846,700.712,750.472,913.189,1050.343,1188.271,1265.173,1306.566,1384.5320000000002,1506.513,1849.233,2215.348,2457.757,2667.3140000000003,2884.071,3206.995,3354.272,3561.184,3594.3990000000003,3862.8759999999997,4059.5209999999997,4300.477,4405.191,4663.76,4765.487,4857.17,4943.998,4952.041,4959.1,5180.054,5303.813,5363.286,5502.508000000001,5602.789000000001,5976.941999999999,6110.803000000001,6393.816999999999,6413.448,6794.319,6967.029,7125.340999999999,7384.153,7635.224,7533.571999999999,7315.937,7979.0869999999995,7503.647
1973-05-01,29.599,41.269,51.396,54.208999999999996,60.964,63.165,67.736,71.165,72.964,74.293,78.268,80.515,81.529,78.128,80.377,91.09299999999999,99.97399999999999,139.00799999999998,181.14,223.03400000000002,363.86300000000006,415.421,543.743,605.57,735.716,649.803,762.682,904.5060000000001,872.7739999999999,724.447,813.382,981.868,1100.405,1296.117,1500.681,1621.8529999999998,1628.223,1702.675,2050.527,2459.584,2568.962,2547.9629999999997,2952.547,3219.325,3567.211,3859.97,4060.0409999999997,4370.920999999999,4581.185,4860.8009999999995,5043.738,5128.498,5300.709,5495.295999999999,5390.852,5733.7390000000005,5862.3369999999995,5867.986,6081.353,6132.222,6165.465999999999,6280.11,6355.594,6447.35,6566.746999999999,6580.085,6214.751,6537.762,6517.446,6502.25,6210.081
1973-06-01,37.804,45.226000000000006,53.113,58.058,62.218999999999994,65.32600000000001,65.538,68.65,68.146,66.245,71.223,74.87100000000001,72.857,74.02199999999999,80.134,81.762,89.669,84.235,78.817,75.851,79.436,124.541,174.355,302.974,407.356,495.798,504.69300000000004,470.23900000000003,491.17,524.2090000000001,619.0369999999999,787.669,967.382,981.434,1095.384,1196.751,1378.1789999999999,1563.734,1811.0539999999999,2034.47,2324.634,2582.64,2901.887,3164.38,3546.417,3836.4570000000003,4181.803,4404.117,4858.799,5054.146,5295.768,5677.943,5820.004,5836.922,6125.931,6465.106,6570.473000000001,6573.06,6815.98,6913.025,7161.706999999999,6962.499,6906.241999999999,7250.58,7044.401,7417.066,6982.621999999999,7212.0380000000005,7329.559,7069.4259999999995,7233.573
1973-07-01,27.055,31.801,44.886,51.913999999999994,55.20399999999999,56.383,60.292,64.52,65.852,66.063,69.67699999999999,73.762,79.675,81.22,86.523,80.994,79.032,86.788,106.333,160.447,171.81799999999998,186.22799999999998,301.368,314.505,397.20599999999996,403.07099999999997,449.33099999999996,467.60699999999997,490.48,482.05400000000003,538.325,592.509,743.576,852.8489999999999,1039.988,1016.9739999999999,1239.633,1363.384,1624.9,1840.6570000000002,2093.147,2308.612,2649.882,2945.172,3174.2090000000003,3448.827,3756.312,4149.6990000000005,4432.9890000000005,4746.189,4959.039000000001,5366.763000000001,5630.472,5759.07,6061.1669999999995,6111.549,6277.805,6483.141,6884.736999999999,6801.48,6775.309,6955.956,7059.62,6869.889,7030.813,7090.043000000001,7017.844,7300.441999999999,6959.479,7127.234,7528.879
1973-08-01,22.989,64.282,74.904,74.89399999999999,66.493,64.79899999999999,64.483,71.17,74.972,76.25399999999999,74.727,75.69800000000001,70.056,63.368,63.177,70.23899999999999,74.20100000000001,72.184,55.133,59.07899999999999,64.703,78.214,96.449,137.016,196.012,262.591,251.523,280.343,280.043,327.605,392.83099999999996,526.716,713.054,864.27,933.988,1009.284,960.904,1238.3319999999999,1605.0420000000001,1836.309,2139.7670000000003,2303.199,2588.228,2910.083,3256.2670000000003,3419.917,3745.917,3721.902,3597.657,4338.92,5150.024,5572.363,5685.894,5797.315,5829.420999999999,5992.615,6251.304,6368.107,6783.357,6908.05,7269.621999999999,6969.755999999999,6756.054,6836.669,-9999.0,6796.085999999999,-9999.0,-9999.0,-9999.0,6379.647,-9999.0
1973-09-01,25.517,34.6,45.67,46.716,54.177,55.118,53.567,60.185,61.228,62.795,65.625,65.494,64.134,64.561,62.684,63.418,67.195,70.79899999999999,75.88600000000001,97.663,117.86200000000001,100.99600000000001,130.518,140.179,142.316,185.218,198.787,208.669,252.245,313.76099999999997,400.66900000000004,458.209,567.117,701.784,850.477,958.829,1180.333,1438.7920000000001,1663.4370000000001,1905.842,2146.513,2396.01,2622.907,2958.348,3145.368,3297.304,3643.425,3768.38,3911.6740000000004,4112.685,4192.847,4220.183,4417.405,4553.9929999999995,4870.95,5292.866999999999,5231.812,5283.134,5352.137,5805.39,5683.545,5832.973000000001,5886.081999999999,5636.834,5716.967,5709.999,5571.419,5279.706999999999,5923.803000000001,5980.698,5992.875
1973-10-01,28.849,37.03,42.051,48.148999999999994,57.044,54.923,59.001000000000005,64.952,64.165,65.35,62.13399999999999,62.798,62.81399999999999,59.975,61.441,61.09,58.074,55.908,61.202,62.391999999999996,85.087,112.021,148.534,187.37599999999998,198.635,239.355,229.956,279.723,344.051,472.12800000000004,571.692,693.28,820.539,920.085,1108.932,1275.805,1484.217,1722.832,1896.181,2127.2,2326.895,2512.78,2673.6820000000002,3006.205,3256.6540000000005,3528.461,3841.58,4192.183,4520.986,4736.295,4951.794,5056.005999999999,5184.185,5158.853,5295.204000000001,5523.433000000001,5355.379,5468.7390000000005,5162.013,5298.0830000000005,5343.7080000000005,5062.01,5144.843,5079.19,5365.286,5466.5869999999995,5559.12,5619.56,-9999.0,5913.61,-9999.0
